회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,현금및현금성자산(*)(IFRS)(천원),유동금융자산(*)(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),이연법인세자산(IFRS)(천원),상각후원가측정 유가증권(IFRS)(천원),매출채권(IFRS)(천원),미수금(IFRS)(천원),단기대여금(IFRS)(천원),선급금(IFRS)(천원),기타유동자산(*)(IFRS)(천원),상품(IFRS)(천원),제품(IFRS)(천원),반제품(IFRS)(천원),재공품(IFRS)(천원),원재료(부재료)(IFRS)(천원),저장품(소모품)(IFRS)(천원),미착품(IFRS)(천원),완성건물(IFRS)(천원),용지(IFRS)(천원),미완성공사(IFRS)(천원),미완성건물(IFRS)(천원),기타재고자산(IFRS)(천원),장기대여금(IFRS)(천원),장기당기손익인식금융자산(IFRS)(천원),투자부동산(*)(IFRS)(천원),토지(IFRS)(천원),건물 및 부속설비(IFRS)(천원),구축물(IFRS)(천원),기계장치(IFRS)(천원),중장비(IFRS)(천원),시설장치(IFRS)(천원),제설비(IFRS)(천원),미착자산(IFRS)(천원),차량운반구(IFRS)(천원),선박(IFRS)(천원),항공기(IFRS)(천원),"공구,기구,비품(IFRS)(천원)",리스개량자산(IFRS)(천원),임대(주택)자산(IFRS)(천원),임차개량자산(IFRS)(천원),건설중인자산(IFRS)(천원),유형탐사평가자산(IFRS)(천원),임대주택용지(IFRS)(천원),미완성임대주택(IFRS)(천원),임대주택토지(IFRS)(천원),완성임대주택(IFRS)(천원),임대주택(IFRS)(천원),기타임대주택자산(IFRS)(천원),기타유형자산(IFRS)(천원),영업권(IFRS)(천원),개발비(IFRS)(천원),특허권(IFRS)(천원),기타산업재산권(IFRS)(천원),컴퓨터소프트웨어(IFRS)(천원),브랜드(IFRS)(천원),라이선스와 프랜차이즈(IFRS)(천원),저작권(IFRS)(천원),회원권(IFRS)(천원),제이용권(사용권)(IFRS)(천원),개발중인 무형자산(IFRS)(천원),무형탐사평가자산(IFRS)(천원),제호와 출판표제(IFRS)(천원),"조리법, 공식, 모형, 설계 및 시제품(IFRS)(천원)",배출권자산(IFRS)(천원),기타무형자산(IFRS)(천원),장기매출채권(IFRS)(천원),*특수관계자장기매출채권(IFRS)(천원),장기공사미수금(IFRS)(천원),장기분양미수금(IFRS)(천원),장기미수금(IFRS)(천원),*특수관계자 장기미수금(IFRS)(천원),장기임대미수금(IFRS)(천원),장기미청구공사(IFRS)(천원),장기임대주택채권(IFRS)(천원),장기대출채권(IFRS)(천원),장기미수수익(IFRS)(천원),장기보증금(IFRS)(천원),기타장기채권(IFRS)(천원),매입채무(IFRS)(천원),미지급금(*)(IFRS)(천원),보증금(*)(IFRS)(천원),미지급배당금(IFRS)(천원),미지급비용(IFRS)(천원),단기차입금(IFRS)(천원),단기매입채무 및 기타유동채무(IFRS)(천원),선수금(*)(IFRS)(천원),장기당기법인세부채(미지급법인세)(IFRS)(천원),(추정공사손실)(IFRS)(천원),이연법인세부채(IFRS)(천원),기타유동부채(*)(IFRS)(천원),사채(*)(IFRS)(천원),전환사채(IFRS)(천원),신주인수권부사채(IFRS)(천원),장기차입금(*)(IFRS)(천원),장기매입채무(*)(IFRS)(천원),기타장기충당부채(*)(IFRS)(천원),장기공사선수금(IFRS)(천원),기타비유동부채(IFRS)(천원),보통주자본금(IFRS)(천원),우선주자본금(IFRS)(천원),주식발행초과금(IFRS)(천원),감자차익(IFRS)(천원),합병차익(IFRS)(천원),재평가적립금(2001년 이전)(IFRS)(천원),기타자본잉여금(IFRS)(천원),주식할인발행차금(IFRS)(천원),배당건설이자(IFRS)(천원),자기주식(IFRS)(천원),매도가능금융자산평가손익(IFRS)(천원),환산 관련 외환차이 적립금(환율변동차이)(IFRS)(천원),파생상품평가이익(IFRS)(천원),파생상품평가손실(IFRS)(천원),기타포괄손익누계액(*)(IFRS)(천원),주식매입선택권(IFRS)(천원),이익준비금(IFRS)(천원),기업합리화적립금(IFRS)(천원),재무구조개선적립금(IFRS)(천원),기업발전적립금(IFRS)(천원),기타법정적립금(IFRS)(천원),재평가손익(IFRS)(천원),보험수리적손익(IFRS)(천원),기술개발준비금(IFRS)(천원),연구및인력개발준비금(IFRS)(천원),사업손실준비금(IFRS)(천원),퇴직급여적립금(IFRS)(천원),기타임의적립금(IFRS)(천원),기타이익잉여금(IFRS)(천원),미처분이익잉여금(결손금)(IFRS)(천원),*전기이월미처분이익잉여금(결손금)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),상품매출액(IFRS)(천원),제품매출액(IFRS)(천원),건설계약으로 인한 수익(공사수익)(IFRS)(천원),임대수익(IFRS)(천원),분양수익(IFRS)(천원),수수료수익(IFRS)(천원),기타수익(IFRS)(천원),당기상품매입액(IFRS)(천원),기초제품재고액(IFRS)(천원),(기말제품재고액)(IFRS)(천원),(대체)(IFRS)(천원),종업원 급여비용(IFRS)(천원),급여(IFRS)(천원),퇴직급여(IFRS)(천원),복리후생비(IFRS)(천원),보험료(IFRS)(천원),여비교통비(IFRS)(천원),임차료(IFRS)(천원),접대비(IFRS)(천원),감가상각비(IFRS)(천원),세금과공과(IFRS)(천원),광고선전비(IFRS)(천원),차량유지비(IFRS)(천원),연구개발비(IFRS)(천원),경상연구개발비(IFRS)(천원),대손상각비(IFRS)(천원),미분양주택관리비(IFRS)(천원),기타(IFRS)(천원),이자수익(IFRS)(천원),배당금수익(IFRS)(천원),외환차손(IFRS)(천원),외화환산손실(IFRS)(천원),지분법이익(IFRS)(천원),투자자산처분이익(IFRS)(천원),"유형,리스자산처분이익(IFRS)(천원)",무형자산처분이익(IFRS)(천원),사채상환이익(IFRS)(천원),법인세환급액(IFRS)(천원),대손충당금환입액(IFRS)(천원),전기오류수정이익(IFRS)(천원),채무면제이익(IFRS)(천원),보험차익(IFRS)(천원),이자비용(IFRS)(천원),기타대손상각비(IFRS)(천원),재고자산감모손실(IFRS)(천원),외환차손(IFRS)(천원).1,외화환산손실(IFRS)(천원).1,지분법적용투자주식손상차손(IFRS)(천원),기부금(IFRS)(천원),투자자산처분손실(IFRS)(천원),보상비(IFRS)(천원),법인세추납액(IFRS)(천원),전기오류수정손실(IFRS)(천원),법인세비용(IFRS)(천원),label
한국항공우주산업(주),47810,2017,1,31,33103,  기타 운송장비 제조업 ,2011-06-30,,226842811.0,6255226.0,821746342.0,237953842.0,,464080359.0,13425301.0,0.0,421145169.0,455377714.0,0.0,13772525.0,0.0,211216766.0,196888467.0,14490372.0,29638185.0,0.0,0.0,0.0,0.0,0.0,52538.0,0.0,0.0,91582789.0,358066362.0,49954967.0,353117833.0,0.0,0.0,0.0,1285285.0,4940125.0,0.0,0.0,302290087.0,0.0,0.0,0.0,56002077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433900541.0,0.0,1670109.0,59990422.0,0.0,0.0,0.0,2131598.0,77721.0,14446861.0,0.0,0.0,0.0,,156640158.0,0.0,0.0,0.0,0.0,3446952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133577298.0,113188906.0,0.0,18134.0,135371555.0,0.0,0.0,104582027.0,0.0,0.0,0.0,105363565.0,400000000.0,0.0,0.0,30018700.0,0.0,13028759.0,0.0,14184872.0,487375535.0,0.0,124077486.0,4053367.0,0.0,0.0,0.0,0.0,0.0,0.0,6712162.0,0.0,0.0,0.0,6712162.0,0.0,21241377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,169250000.0,0.0,295963967.0,0.0,2072249142.0,0.0,0.0,976427156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454324740.0,38055708.0,5030935.0,8654775.0,0.0,4300901.0,1035598.0,667660.0,1045676.0,0.0,4415992.0,542932.0,54179123.0,214394775.0,0.0,0.0,37921489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58718962.0,43110375.0,0.0,0.0,0.0,0.0,0.0,0.0,-85121977.0,1
한솔아트원제지(주),7190,2012,4,17,31701,"  펄프, 종이 및 종이제품 제조업 ",1974-06-24,2017/03/15,2159959.0,2877419.0,96612524.0,0.0,,94435000.0,2113000.0,2116000.0,26000.0,1921000.0,61000.0,9544000.0,4156000.0,8875000.0,23694103.0,8619000.0,3833000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75050000.0,66962000.0,17288000.0,375301000.0,0.0,0.0,0.0,0.0,56000.0,0.0,0.0,0.0,0.0,,,4696000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17376223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982000.0,0.0,0.0,0.0,0.0,0.0,,8291036.0,4743000.0,0.0,0.0,0.0,1440000.0,0.0,0.0,0.0,0.0,0.0,0.0,2413000.0,0.0,84500000.0,855000.0,0.0,0.0,10528000.0,0.0,0.0,114000.0,0.0,0.0,0.0,114000.0,50000000.0,0.0,0.0,122873860.0,0.0,0.0,0.0,0.0,77346110.0,2941350.0,0.0,19867212.0,0.0,0.0,334000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919646.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440193.0,0.0,385030245.0,5617000.0,378649000.0,0.0,0.0,0.0,0.0,764245.0,0.0,0.0,0.0,0.0,22155000.0,2809000.0,278000.0,505000.0,44000.0,74000.0,454000.0,304000.0,456000.0,0.0,47000.0,108000.0,0.0,0.0,6000.0,0.0,114193.0,,,1519000.0,535000.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,156000.0,0.0,2428000.0,540000.0,0.0,0.0,0.0,0.0,0.0,0.0,-56470.0,1
한솔아트원제지(주),7190,2013,4,17,31701,"  펄프, 종이 및 종이제품 제조업 ",1974-06-24,2017/03/15,4498383.0,233000.0,92874619.0,0.0,,89430000.0,3462000.0,2083000.0,22000.0,592000.0,9000.0,17126773.0,2227000.0,1815000.0,15491000.0,7431000.0,2758000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75049000.0,66963000.0,17771000.0,384775000.0,0.0,0.0,0.0,0.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,3860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19834000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868000.0,0.0,0.0,0.0,0.0,0.0,,8291000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438000.0,0.0,59190021.0,378000.0,0.0,0.0,9111000.0,0.0,0.0,394000.0,0.0,0.0,0.0,394000.0,90000000.0,30000000.0,0.0,80000000.0,0.0,0.0,0.0,0.0,21224349.0,490220.0,11540000.0,86772766.0,0.0,0.0,432531.0,0.0,0.0,0.0,2856606.0,0.0,0.0,0.0,2856606.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24117261.0,0.0,392658849.0,4977000.0,387276000.0,0.0,0.0,0.0,0.0,405849.0,0.0,0.0,0.0,0.0,21882000.0,2623000.0,210000.0,362000.0,152000.0,95000.0,436000.0,240000.0,453000.0,0.0,62000.0,142000.0,0.0,0.0,188000.0,0.0,73629.0,0.0,0.0,2700000.0,198000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,15484.0,1
한솔홀딩스(주),4150,2012,1,71,137105,  전문 서비스업 ,1972-05-17,,44096689.0,13876871.0,244482941.0,11379255.0,,257375000.0,5939000.0,866000.0,1000075.0,4988075.0,6609000.0,52188378.0,0.0,14696000.0,47247000.0,7670000.0,11968000.0,0.0,0.0,0.0,0.0,0.0,1300000.0,0.0,0.0,154992000.0,207311000.0,28052000.0,961932000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,39055000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154102919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6044000.0,0.0,0.0,0.0,0.0,0.0,,648922.0,0.0,0.0,0.0,0.0,28749000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135906428.0,82525000.0,0.0,0.0,15313000.0,0.0,0.0,2987150.0,0.0,0.0,0.0,7164635.0,266778000.0,0.0,0.0,2322897.0,0.0,762601.0,0.0,0.0,218122350.0,0.0,0.0,0.0,0.0,0.0,299648156.0,0.0,0.0,-17697365.0,-10232600.0,0.0,0.0,0.0,-10232600.0,0.0,4600000.0,0.0,0.0,0.0,0.0,31903000.0,0.0,0.0,0.0,0.0,0.0,200990317.0,0.0,48128000.0,0.0,1482493774.0,41699000.0,1433620000.0,0.0,0.0,0.0,0.0,7174774.0,0.0,0.0,0.0,0.0,72005000.0,20997000.0,2730000.0,2370000.0,0.0,751000.0,3068000.0,1474000.0,1945000.0,0.0,1606000.0,1085000.0,0.0,3439000.0,2052000.0,0.0,1555496.0,,,6250000.0,377000.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2081000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,19040925.0,1
한솔홀딩스(주),4150,2013,1,71,137105,  전문 서비스업 ,1972-05-17,,24560748.0,2303000.0,221474482.0,0.0,,229992000.0,7693000.0,280000.0,1259627.0,7530627.0,3280000.0,61428000.0,0.0,15674000.0,37577000.0,6436000.0,18604000.0,0.0,0.0,0.0,0.0,0.0,982000.0,0.0,0.0,155615000.0,230425000.0,29576000.0,1014650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21346000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155281000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800000.0,0.0,0.0,0.0,0.0,0.0,,3179000.0,0.0,0.0,0.0,0.0,28749000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94173541.0,78977280.0,0.0,0.0,14141000.0,0.0,0.0,1360486.0,0.0,0.0,0.0,1360486.0,401715000.0,0.0,0.0,1243468.0,0.0,807594.0,0.0,0.0,218122350.0,0.0,299400000.0,0.0,0.0,0.0,250301.0,0.0,0.0,-17686195.0,1402301.0,0.0,0.0,0.0,1402301.0,0.0,5900000.0,0.0,0.0,0.0,0.0,31903000.0,0.0,0.0,0.0,0.0,0.0,235641548.0,0.0,38462000.0,0.0,1399118728.0,44856000.0,1348884000.0,0.0,0.0,0.0,0.0,5378728.0,0.0,0.0,0.0,0.0,73046000.0,19207000.0,3513000.0,3148000.0,0.0,1212000.0,2911000.0,1426000.0,2303000.0,0.0,1818000.0,1046000.0,0.0,802000.0,-1816000.0,0.0,2229834.0,0.0,0.0,8409000.0,169000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,0.0,2313000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,12057161.0,1
한신공영(주),4960,2012,1,41,64101,  종합 건설업 ,1976-07-07,,253529501.0,225254674.0,420962157.0,25652535.0,,3964000.0,66336000.0,228317000.0,28700000.0,102510750.0,0.0,0.0,0.0,0.0,4258000.0,0.0,0.0,0.0,133609336.0,0.0,40922000.0,0.0,9780672.0,0.0,170907434.0,6116000.0,167000.0,2855000.0,0.0,605000.0,0.0,0.0,0.0,861000.0,0.0,0.0,7737000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99488.0,0.0,0.0,0.0,200000.0,1381000.0,0.0,0.0,0.0,1512432.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8231248.0,0.0,347570927.0,30764000.0,0.0,0.0,6528000.0,0.0,0.0,27950000.0,0.0,0.0,0.0,27950000.0,63854000.0,0.0,0.0,79903555.0,0.0,36475879.0,0.0,0.0,49541955.0,17860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4630117.0,6174882.0,0.0,0.0,0.0,6174882.0,0.0,4668723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260642201.0,0.0,922947156.0,0.0,0.0,776287000.0,0.0,144076000.0,0.0,2584156.0,0.0,0.0,0.0,0.0,56911000.0,17240000.0,2052000.0,1938000.0,1040000.0,603000.0,305000.0,560000.0,238000.0,0.0,2446000.0,256000.0,27000.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910000.0,297000.0,0.0,0.0,0.0,0.0,0.0,0.0,3804360.0,1
한신공영(주),4960,2013,1,41,64101,  종합 건설업 ,1976-07-07,,115014308.0,255400711.0,614942726.0,31060848.0,,3964000.0,51851822.0,227204000.0,33044000.0,88648995.0,0.0,0.0,0.0,0.0,828000.0,0.0,0.0,0.0,31270000.0,0.0,128397859.0,0.0,9680672.0,0.0,144807999.0,6116000.0,167000.0,2855000.0,0.0,605000.0,0.0,0.0,0.0,841000.0,0.0,0.0,7836000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74000.0,0.0,0.0,0.0,430000.0,1381000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1512415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9845602.0,0.0,516810170.0,18644000.0,0.0,0.0,6139000.0,0.0,0.0,35910000.0,0.0,0.0,0.0,35910000.0,45438000.0,0.0,0.0,64903107.0,0.0,37426298.0,0.0,0.0,49541955.0,17860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4383834.0,6494910.0,0.0,0.0,0.0,6494910.0,0.0,4809136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258704947.0,0.0,1385953428.0,0.0,0.0,1116523000.0,0.0,266623000.0,0.0,2807428.0,0.0,0.0,0.0,0.0,63503000.0,15599000.0,1445000.0,1812000.0,2674000.0,592000.0,300000.0,503000.0,201000.0,0.0,1299000.0,254000.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113000.0,84000.0,0.0,0.0,0.0,0.0,0.0,0.0,2937815.0,1
한화오션(주),42660,2012,1,31,33101,  기타 운송장비 제조업 ,2001-02-02,,167360070.0,374901314.0,3233736468.0,0.0,,0.0,0.0,0.0,0.0,1324869064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664985151.0,0.0,65648770.0,10096606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4160030692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61901059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240589241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80320008.0,1295516983.0,0.0,0.0,300347092.0,0.0,80392073.0,0.0,0.0,961953790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29999994.0,31804176.0,0.0,0.0,0.0,30941433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880580888.0,0.0,12051119103.0,0.0,0.0,0.0,0.0,0.0,0.0,12051119103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81997867.0,0.0,0.0,0.0,627270883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18290755.0,1
한화오션(주),42660,2013,1,31,33101,  기타 운송장비 제조업 ,2001-02-02,,225672345.0,251906158.0,4798427716.0,87594105.0,,0.0,0.0,0.0,0.0,1682579955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827521105.0,0.0,64387953.0,9809281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4216639420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66664585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308520224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167538201.0,1820004369.0,0.0,0.0,883035418.0,0.0,71830160.0,0.0,0.0,961953790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29999994.0,40145410.0,0.0,0.0,0.0,43277301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928997738.0,0.0,13359585515.0,0.0,0.0,0.0,0.0,0.0,0.0,13359585515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94264955.0,0.0,0.0,0.0,811009763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-218958474.0,1
한화오션(주),42660,2014,1,31,33101,  기타 운송장비 제조업 ,2001-02-02,,17607966.0,250374395.0,5041827801.0,399845291.0,,0.0,343891000.0,199271000.0,1745086000.0,1893955384.0,0.0,0.0,0.0,0.0,865759026.0,13129000.0,759032000.0,0.0,0.0,0.0,0.0,0.0,268284000.0,20033345.0,9668064.0,1548297659.0,1068358000.0,1274198000.0,860698000.0,0.0,0.0,0.0,0.0,168798000.0,203001000.0,0.0,468821000.0,0.0,0.0,0.0,476431000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74828000.0,0.0,7434000.0,0.0,0.0,0.0,0.0,0.0,632000.0,0.0,0.0,0.0,0.0,,2646989.0,0.0,0.0,1447510464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31930000.0,30145000.0,0.0,983513544.0,619389000.0,0.0,0.0,249191000.0,0.0,0.0,12000.0,0.0,0.0,0.0,342000.0,1900484286.0,0.0,0.0,1326534584.0,0.0,88419427.0,0.0,0.0,961953790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29999994.0,45543224.0,0.0,0.0,0.0,33312433.0,0.0,78240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276667000.0,0.0,0.0,3369999667.0,0.0,-2749365972.0,0.0,13948547762.0,0.0,13948547762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282600000.0,90958000.0,8334000.0,26292000.0,0.0,11106000.0,4508000.0,0.0,6222000.0,0.0,8440000.0,0.0,68748705.0,0.0,195665000.0,0.0,0.0,0.0,0.0,323922000.0,178262000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33148000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191103828.0,1
한화오션(주),42660,2015,1,31,33101,  기타 운송장비 제조업 ,2001-02-02,,1072187331.0,187619844.0,4998869700.0,1419954000.0,,0.0,279811000.0,230039000.0,1113299000.0,1347093605.0,0.0,0.0,0.0,377857000.0,629391761.0,11563000.0,800047000.0,0.0,0.0,0.0,0.0,0.0,406112000.0,1522644.0,12484834.0,1583039161.0,1105922000.0,1280961000.0,882978000.0,0.0,0.0,0.0,0.0,168946000.0,204060000.0,0.0,487297000.0,0.0,0.0,0.0,413576000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28826000.0,0.0,8760000.0,0.0,0.0,0.0,0.0,0.0,531000.0,0.0,0.0,0.0,0.0,,1913476.0,0.0,0.0,1233450000.0,0.0,47000.0,0.0,0.0,0.0,0.0,0.0,33902000.0,25055000.0,50386.0,1616002884.0,436198000.0,0.0,0.0,257610000.0,0.0,0.0,7644000.0,0.0,0.0,0.0,7960000.0,213489181.0,0.0,0.0,1415351520.0,0.0,128029038.0,0.0,0.0,1372076840.0,0.0,0.0,0.0,0.0,0.0,0.0,-14677080.0,0.0,0.0,14967109.0,0.0,0.0,0.0,439352370.0,0.0,81080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203333000.0,0.0,0.0,3520000333.0,0.0,-5185922988.0,0.0,13802894508.0,0.0,0.0,0.0,0.0,0.0,0.0,13802894508.0,0.0,0.0,0.0,0.0,1332300000.0,77168000.0,9716000.0,33019000.0,0.0,5163000.0,4392000.0,0.0,7491000.0,0.0,8892000.0,0.0,69318825.0,0.0,346278000.0,0.0,-200790000.0,0.0,0.0,542054000.0,241937000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419466000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1034523372.0,1
현대건설(주),720,2013,1,41,64102,  종합 건설업 ,1984-12-22,,1106067000.0,247064000.0,5148740000.0,176633000.0,,0.0,712625000.0,204589000.0,375303000.0,752518000.0,0.0,0.0,0.0,0.0,44708000.0,519000.0,32555000.0,154224000.0,832321000.0,0.0,1419000.0,0.0,86306000.0,0.0,349529000.0,199008000.0,118628000.0,18915000.0,14221000.0,0.0,0.0,0.0,0.0,28595000.0,0.0,0.0,83408000.0,0.0,0.0,0.0,18066000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28194000.0,0.0,0.0,0.0,0.0,405084000.0,0.0,0.0,0.0,0.0,0.0,0.0,290067000.0,0.0,1852152000.0,613249000.0,0.0,0.0,0.0,0.0,0.0,1235730000.0,0.0,0.0,0.0,1235730000.0,1050000000.0,0.0,0.0,121260000.0,0.0,338756000.0,0.0,0.0,556779000.0,494000.0,287481000.0,532974000.0,0.0,0.0,7509000.0,0.0,0.0,0.0,33430000.0,0.0,0.0,0.0,-29352000.0,0.0,33966000.0,0.0,61810000.0,0.0,0.0,0.0,0.0,770000000.0,34334000.0,0.0,0.0,2078000000.0,0.0,308775000.0,0.0,10538677000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855374000.0,179789000.0,13935000.0,23714000.0,0.0,3852000.0,6642000.0,0.0,7338000.0,0.0,8940000.0,0.0,50705000.0,0.0,530000.0,0.0,33147000.0,0.0,0.0,27641000.0,3128000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30881000.0,0.0,38027000.0,6434000.0,0.0,0.0,0.0,0.0,0.0,0.0,103027000.0,1
