회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,"매출채권 대 상,제품비율",매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,"상품,제품회전률","원,부재료회전률",재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수
동방에프티엘주식회사,014064,2012/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,14.65,24.53,11.66,46.67,0,17.31,27.37,11.66,12.61,0,0,18.83,0,0,14.29,9.83,0,10.09,9.06,8.62,0,8.85,11.74,0,12.06,102.78,0,105.52,9.01,0,0,8.90,9.21,9.46,85.71,90.17,1.22,0.06,0.22,0.03,89.30,2.17,0.04,0.07,6.21,14.68,133.70,0.21,4.34,4.35,0,73.63,89.11,20,2.17,18.95,"104,578.60","10,552",0,"10,874.59","90,172.69",823.36,0,"10,277.81",56.75,41.46,131.22,33.22,43.25,72.46,27.54,923.36,59.68,57.75,225.97,132.29,7.36,0,82.75,74.37,179.28,151.42,46.16,38,34.66,92.75,3.34,7.65,31.64,10.77,14.86,17.27,176.06,64.62,8.23,65.54,48.52,110.81,30.48,77.91,8.39,10.22,155.70,0.88,0.94,1.19,10.46,3.29,8.86,41.19,1.53,2.50,3.91,93.39,8.17,8.18,109.50,4.61,79.24,2.06,2.21,1.07,0,0.01,"3,963.25",0,0,0,0,0,0,0,0,15.55,46.14,336.49,18.95,10.54,89.46,53.25,"3,963.25","2,311.13",417.83,13.20,15.98,8.24,"1,196.87",,15.55,336.49,18.95,
동방에프티엘주식회사,014064,2013/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,5.49,4,6.10,10.36,0,2.73,4.18,10.79,1.75,0,0,4.69,0,0,14.95,10.66,0,10.19,9.02,8.66,0,8.28,11.66,0,11.14,105.51,0,100.84,9.60,0,0,8.31,9.23,8.82,85.05,89.34,0.60,0.03,0.21,0.01,88.96,2.23,0.02,0.04,6.97,14.43,118.03,0.10,3.68,3.65,0,74.24,89.08,20,2.25,21.22,"98,982.87","9,427",0,"11,371.74","92,864.63",789.53,0,"10,550.89",57.08,40.71,132.99,33.84,42.92,76.10,23.90,889.53,56.40,55.54,251.24,148.97,20.47,0,89.28,67.62,231.65,137.79,38.54,31.40,29.85,94.33,1.55,3.43,34.36,10.04,13.19,22.82,347.31,67.55,7.90,70.03,53,121.99,35.95,85.58,8.59,10.85,328,0.81,0.87,1.09,9.90,3.17,8.22,44.38,1.43,2.42,3.48,104.99,5.81,9.37,128.33,4.04,90.38,1.89,1.99,1.01,0,0.01,"4,198.57",0,0,0,0,0,0,0,0,15.62,39.85,288.41,19.73,10.25,89.75,51.64,"4,198.57","2,395.10",430.56,6.92,16.91,3.31,"1,345.77",0,15.62,288.41,19.73,0
동방에프티엘주식회사,014064,2014/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,24.88,55.25,4.65,-29.08,0,-25.10,1.78,7.08,1.44,0,0,51.79,0,0,12.68,7.45,0,7.52,5.60,5.32,0,5.37,7.59,0,7.67,66.62,0,67.24,4.61,0,0,5.54,6.11,6.16,87.32,92.55,0.42,0.24,0.12,0.02,92.29,2.98,0.01,0.25,8.18,15.79,129.32,0.56,1.70,2.53,0,74.81,88.50,15,1.73,23.37,"89,390.67","6,418",0,"10,358.87","89,002.25",765.90,0,"6,661.87",47.83,39.59,91.68,28.89,52.17,65.25,34.75,865.90,79.95,63.89,260.81,157.54,14.97,0,95.74,64.22,221.32,221.25,43.26,53.25,28.11,30.56,25.14,55.64,29.49,23.48,35.99,12.03,34.49,57.72,7.66,72.73,67.29,123.78,21.20,31.37,7.37,11.46,31.70,0.71,0.82,1.02,8.94,2.39,8.37,43.60,1.37,2.30,3.43,106.56,6.35,8.87,47.22,3.70,98.61,1.49,1.55,0.99,0,0.01,"4,042.26",0,0,0,0,0,0,0,0,12.04,38.19,366.24,18.72,15.01,84.99,40.17,"4,042.26","1,699.63",606.79,50.76,17.41,2.63,"1,665.05",0,12.04,366.24,18.72,0
동방에프티엘주식회사,014064,2015/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,10.07,20.67,0.32,-40.23,0,-62.12,10.75,2.19,-4.90,0,0,19.02,0,0,10.14,4.68,0,3,2.89,2.73,0,1.74,4.34,0,2.78,36.20,0,23.16,36.63,0,0,2.16,3.04,1.94,89.86,95.32,0.02,0.71,0.31,0,95.38,3.22,0.02,0.73,8.18,10.51,76.34,1.11,1.94,2.22,0,75.75,87.66,10,1.24,45.24,"77,279.99","2,210",0,"12,866.12","83,079.51",704.41,0,"3,619.94",43.59,43.71,77.29,24.54,56.41,60.58,39.42,804.41,93.11,67.98,256.11,144.16,46.13,0,66.47,71.71,195.32,141.31,34.03,65.08,28.10,22.84,36.98,84.30,26.57,28.58,47.18,4.69,7.61,53.05,7.04,78.35,93.43,178.11,20.32,28.02,8.01,14.42,6.58,0.58,0.65,0.93,7.73,1.57,7.98,45.75,1.28,2.19,3.06,119.12,6.77,7.70,20.58,3.81,95.72,1.07,1.10,0.92,0,0.01,"3,406.62",0,0,0,0,0,0,0,0,9.22,16.72,57.53,16.59,18.82,81.18,18.06,"3,406.62",966.56,641.17,146.23,17.41,4.14,"1,631.12",0,9.22,57.53,16.59,0
동방에프티엘주식회사,014064,2016/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,11.03,-12.01,40.41,0,0,0,26.63,-2.80,16.64,0,0,-11.68,0,0,3.38,-1.67,0,-2.36,-0.91,-1.03,0,-1.45,-1.81,0,-2.56,-13.82,0,-19.54,0,0,0,-1.05,-1.04,-1.48,96.62,101.67,-0.69,0.66,-0.16,0,102.31,2.72,0.01,0.63,15.82,19.87,99.59,0.93,1.47,1.66,0,75.24,86.31,6,0.83,0,"82,812.41","-1,883",0,"10,784.19","74,479.33",625.35,0,"-1,382.45",55.13,39.42,122.86,33.40,44.87,53.03,46.97,725.35,84.61,62.73,193.63,117.30,39.70,0,50.05,81.53,115.18,95.08,43.46,88.56,53.69,45.67,34.87,69.37,26.66,33.63,63.42,-1.98,-2.59,45.72,6.25,80.87,81.97,166.95,16.96,23.68,7.96,13.65,-2.54,0.61,0.63,1.08,8.28,1.42,7.64,47.80,1.24,2.10,3,121.63,5.98,8.52,20.54,5.24,69.69,1.22,1.25,0.84,1.66,0.01,"4,252.88",0,0,0,0,0,0,0,0,10.37,24.63,141.28,17.76,16.01,83.99,-13.28,"4,252.88",-564.86,680.97,157.27,17.41,2.89,"3,959.21",0,10.37,141.28,17.76,0
동방에프티엘주식회사,014064,2017/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,0.05,10.73,-8.29,0,0,0,25.92,1.07,0.41,0,0,10.29,0,0,6.40,1.34,0,1.62,1.02,0.79,0,0.95,1.48,0,1.78,10.76,0,12.98,3.81,0,0,1.35,0.83,1,93.60,98.66,0.33,0.68,0.19,0,98.37,2.96,0.01,0.67,10.06,13.23,123.89,0.85,1.85,1.86,100,76.53,86.35,5,0.68,38.53,"80,140.69","1,298",0,"1,276.14","72,648.62",633.08,0,"1,075.73",50.53,54.13,102.16,23.18,49.47,53.57,46.43,733.08,92.33,73.46,154.71,70.97,5.46,0,40.49,153.06,131.54,91.51,30.78,86.66,60.97,60.52,25.69,77,17.87,33.83,63.15,1.26,3.47,46.27,6.33,90.18,80.52,156.35,9.19,12.60,4.26,7.28,1.98,0.59,0.62,1.10,8.01,1.25,6.56,55.65,1.11,2.07,2.39,152.93,4.98,6.75,14.63,5.34,68.39,1.24,1.27,0.70,0.86,0.01,"3,753.77",0,0,0,0,0,0,0,0,9.14,22.41,214.32,15.61,19.19,80.81,10.37,"3,753.77",403.13,720.33,162.93,17.40,1.62,"2,448.36",0,9.14,214.32,15.61,0
동방에프티엘주식회사,014064,2018/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,-1.79,-5.16,1.59,0,,0,-11.74,-1.98,39.87,0,0,-5.25,0,0,3.90,-0.43,,-0.80,-0.18,-0.36,,-0.66,-0.67,,-1.24,-4.84,,-9.02,0,,,-0.14,-0.37,-0.70,96.10,100.43,-0.30,0.64,0.27,0,100.72,2.53,0,0.62,6.46,12.04,123.26,1.13,2.40,2.21,0,76.52,86.15,3,0.42,0,"112,090.50",-902,,"14,414.78","71,393.48",618.54,0,-484.23,52.28,47.02,109.53,27.69,47.72,53.47,46.53,718.54,89.25,75.54,141.97,75.21,20.96,0,50.67,159.07,111.13,141.08,45.59,87.02,68.86,69.92,18.16,62.82,15.45,29.47,55.12,-0.51,-0.15,46.03,6.19,62.18,58.80,119.10,12.55,19.81,5.84,7,-0.68,0.83,0.87,1.54,11.21,1.78,8.43,43.28,1.61,3.25,3.18,114.72,7.89,8.40,15.01,7.03,51.93,1.70,1.73,0.96,0.56,0.01,"3,073.05",0,0,,0,0,0,0,0,7.62,16.29,194.33,9.14,28.25,71.75,-8.80,"3,073.05",-246.56,868.27,214.44,17.40,1.44,"2,218.06",0,7.62,194.33,9.14,0
동방에프티엘주식회사,014064,2019/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,14.11,-6.71,32.93,0,,0,60.62,28.35,38.17,0,0,-6.50,0,0,16,12.64,,13.33,13.75,13.60,,14.36,23.86,,25.17,195.72,,206.52,4.25,,,14.81,13.70,14.46,84,87.36,1.25,0.43,0.15,0.03,86.50,2.18,0.04,0.48,4.83,10.73,144.48,1.07,2.62,2.39,0,81.65,89.19,12.50,1.36,6.05,"154,878.28","20,652",,"13,258.54","90,817.10",822.26,0,"19,572.41",60.89,56.82,155.72,26.29,39.11,60.14,39.86,922.26,65.02,60.39,172.77,74.60,26.62,0,28.74,134.90,99.72,51.63,28.82,66.27,58.60,83.37,7.67,17.98,25.65,21.68,36.05,22.45,33.65,53.62,8.22,52.82,40.06,98.29,22.64,41.62,9.02,8.93,29.71,1.08,1.08,1.89,15.49,2.51,10.20,35.77,1.89,4,3.60,101.45,7.48,10.38,21.75,9.68,37.70,2.50,2.55,1.16,0.33,0.01,"9,581.94",0,0,,0,0,0,0,0,20.83,54.62,"1,698.70",20.62,9.40,90.60,64.66,"9,581.94","6,454.18",900.81,197.65,17.40,16.35,"1,995.55",0,20.83,"1,698.70",20.62,0
동방에프티엘주식회사,014064,2020/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,26.79,56.45,8.11,26.03,,6.08,-9.26,21.51,11.65,0,0,55.89,0,0,17.11,14.26,,12.67,14.24,14.19,,12.60,24.15,,21.45,214.49,,190.50,2.28,,,13.12,14.55,12.92,82.89,85.74,-1.31,0.52,0.63,0,87.33,2.09,0.01,0.59,3.51,8.56,128.50,1.26,1.78,2.23,100,83.07,88.41,10,1.16,5.93,"150,364.31","16,852",,"23,815.83","96,167.02",762.04,0,"21,449.39",51.92,47.69,107.99,27.16,48.08,57.64,42.36,862.04,83.42,67.58,179.92,94.11,51.41,0,38.63,107.37,123.87,107.38,31.18,73.50,50.07,54.82,23.43,58.56,23.06,28.73,49.85,24.77,25.72,50.95,7.62,56.19,44.37,108.11,24.67,36.38,10.45,11.75,27.23,0.99,1.02,1.69,15.04,2.41,11.41,31.99,1.78,3.71,3.42,106.81,7.38,9.91,18.18,10.22,35.72,2.25,2.30,1.14,0.45,0.01,"9,597.75",0,0,,0,0,0,0,0,16.45,37.37,"1,400.32",18.50,10.10,89.90,68.48,"9,597.75","6,718.94",969.75,271.77,7.25,6.59,"1,623.44",0,16.45,"1,400.32",18.50,0
동방에프티엘주식회사,014064,2021/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,6.03,6.06,5.39,-55.16,,-53.39,1.12,7.93,-22.65,0,0,6.72,0,0,12.08,8.27,,7.63,5.56,5.52,,5.10,9.49,,8.76,85.08,,78.55,4.41,,,5.56,5.69,5.25,87.92,91.73,-0.29,0.69,0.08,0.01,92.19,2.45,0,0.73,4.19,7.37,119.67,1.10,1.95,1.87,100,84.22,89.28,10,1.07,12.73,"102,884.41","7,855",,"12,990.23","91,893.57",830.41,0,"8,507.59",51.61,45.76,106.65,27.99,48.39,58.67,41.33,930.41,82.48,68.04,178.72,96.94,49.46,0,47.01,103.88,107.56,122.66,43.71,70.44,49.22,53.36,21.22,54.78,22.73,25.02,42.64,11.01,12.60,52.37,8.30,77.51,72.24,150.95,25.98,42.92,10.74,16.55,12.02,0.67,0.69,1.15,10.29,1.60,7.37,49.52,1.29,2.42,2.76,132.12,7.43,6.87,12.21,6.45,56.61,1.38,1.41,0.83,0.54,0.01,"6,020.91",0,0,,0,0,0,0,0,9.74,21.11,190.63,15.01,15.41,84.59,50.88,"6,020.91","3,203.02",927.91,276.14,28.63,1.83,"1,583.37",0,9.74,190.63,15.01,0
동방에프티엘주식회사,014064,2022/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,19.99,-2.22,40.71,243.92,,221.72,1.21,26.08,53,0,0,-2.10,0,0,21.38,18.59,,16.05,16.99,16.77,,14.49,27.82,,24.03,292.59,,252.71,8.42,,,14.83,17.29,14.93,78.62,81.41,-1.06,0.38,0.12,0,83.14,1.74,0,0.44,4.82,11.45,137.62,0.86,2.54,2.50,0,87.41,91.51,20,1.70,7.91,"157,416.93","25,271",,"31,879.76","115,158.77","1,073.02",0,"29,259.24",60.52,32.91,153.27,40.60,39.48,61.65,38.35,"1,173.02",64.05,55.78,207.15,138.97,27.11,0,67.13,63.63,142.62,175.70,47.07,62.22,47.39,59.11,14.83,29.20,31.30,20.17,32.71,30.01,47.20,56.39,10.73,62.57,48.24,116.38,30.74,58.46,11.79,14.25,48.99,0.90,0.93,1.50,15.74,2.27,9.20,39.66,1.60,2.59,4.18,87.36,10.92,9.87,21.58,7.31,49.91,2.07,2.12,1.06,0.44,0.01,"14,506.52",0,0,,0,0,0,0,0,19.55,54.91,"1,022.91",23.63,6.37,93.63,67.94,"14,506.52","10,760.08",924.47,232.91,30,1.79,"2,557.27",0,19.55,"1,022.91",23.63,0
동방에프티엘주식회사,014064,2023/12,7,21,032103,기타 기계 및 장비 제조업,0000/00/00,0000/00/00,9.22,15.17,2.61,35.67,,43.47,16.32,23.07,15.63,0,0,19.35,0,0,24.48,21.81,,19.92,20.61,19.94,,18.21,30.34,,27.71,396.95,,362.56,14.11,,,18.21,21.36,19.51,75.52,78.19,1.22,-0.01,0.03,0,77.94,1.70,0.20,-0.01,3.95,10.34,143.66,-0.01,4.27,3.80,0,93.47,97.05,24.17,1.67,6.67,"182,018.38","36,256",,"25,433.03","141,799.17","1,400.78",0,"39,695.27",56.85,37.31,131.78,35.64,43.15,69.46,30.54,"1,443.61",62.12,55.10,262.07,164.29,30.39,0,82.74,60.33,190.44,233.25,43.45,43.97,31.23,41.88,12.74,25.16,35.16,14.85,21.37,30.16,"999,999,999",67.40,14.01,64.09,45.27,103.52,45.15,92.88,13.79,15.74,0,0.91,0.98,1.39,18.20,2.67,9.84,37.10,1.56,2.41,4.44,82.21,12.09,10.91,19.73,5.88,62.09,2.21,2.31,1.09,0,0.01,"19,750.27",0,0,,0,0,0,0,0,24.37,72.40,"1,078.24",27.82,4.97,95.03,71.59,"19,750.27","16,345.01",980.70,-3.55,30,117.09,"2,281.03",0,24.37,"1,078.24",27.82,0
동익엠제이와이피에프브이주식회사,073402,2014/12,7,41,064101,종합 건설업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78,-131.28,0,-153.27,-21.13,-21.27,0,-24.83,0,0,0,-215.47,0,-251.56,0,0,0,-21.27,-21.27,-24.83,65.22,231.28,-21.99,21.99,0,14.86,251.97,0,3.15,8.65,0.01,37.55,18.77,3.47,4.17,8.33,0,0,0,0,0,0,"8,206.69","-6,620",0,"-73,378.39",0,0,0,"-10,773.41",99.42,84.23,"17,227.57",15.68,0.58,0,102.55,0,0,0,391.30,61.72,55.06,0,0,113.14,0,0,0,0,0,0,0,104.22,74.01,44.42,0,-5.75,-5.97,0,0,613.58,3.56,"1,234.29",-35.32,-81.53,-36.22,-447.06,-5.97,0.16,0.16,0,1.64,0.16,0,0,0.16,1.03,0.19,"1,886.33",0,0.20,10,0,0,28.08,"3,579.02",0.13,5.17,0,"-4,828.64",0,0,0,0,0,0,0,0,-9.53,"-210,581.95",0,-117.68,0,0,0,"-4,828.64","-6,289.04",0,902.32,229.41,328.15,0.53,0,-9.53,0,-117.68,0
동익엠제이와이피에프브이주식회사,073402,2015/12,7,41,064101,종합 건설업,0,0,27.50,-45.09,28.24,0,0,0,-25.19,0,"1,128.08",0,0,-99.57,0,0,31.76,19.52,0,16.36,17.35,17.07,0,14.31,347.22,0,291,196.74,0,164.88,5.22,0,0,17.07,17.07,14.31,68.24,80.48,-3.16,3.16,0,0.11,83.69,0,1.07,3.77,0,40.42,68.21,2.91,7.78,7.78,0,28.11,28.11,39.10,28.11,23.72,"50,392.44","8,678",0,"24,804.34","5,000",39.10,0,"9,836.94",100,49.14,"5,129,014.77",50.86,0,10.77,89.23,139.10,0.02,0,348.06,177.04,173.45,0,0,68.94,0,0,0,828.46,266.75,0,561.71,84.89,71.27,34.84,323.50,5.62,6.18,3.03,0.39,114.03,0.29,128.15,-10.31,-26.41,-9.20,-11.79,6.18,0.87,0.87,17.79,10.08,0.92,0,0,0.88,2.47,1.36,268.51,0,1.38,87.49,0,0,343.33,"28,374.12",0.69,0.74,0,"10,397.38",0,0,0,0,0,0,0,0,16.10,"825,844",0,20.63,0,0,79.29,"10,397.38","8,244.19",0,"1,592.86",105.05,454.24,1.03,0,16.10,0,20.63,0
동익엠제이와이피에프브이주식회사,073402,2016/12,7,41,064101,종합 건설업,0,0,22.37,-45.12,22.38,227.43,0,272.22,-69.21,413.10,113.80,0,0,-45.12,0,0,32.35,29.89,0,28.48,45.05,44.86,0,42.74,151.07,0,143.93,644.18,0,613.74,0.88,0,0,44.86,44.86,42.74,67.65,70.11,-1.41,1.41,0,0,71.55,0,0.35,1.97,0,31.98,169.34,3.01,7.38,7.38,0,85.99,85.99,613.74,85.99,0,"107,740.28","32,302",0,"-25,945.32","5,000",613.74,0,"32,208.75",100,12.36,"11,436,017.95",87.64,0,45.16,54.84,713.74,0,0,295.20,258.71,23.29,0,621.44,18.70,0,0,0,121.44,75.01,0,46.42,31.71,66.12,28.47,63.05,19.41,21.16,38.83,6.14,66.64,0,73.35,-1.32,-2.54,-0.72,-0.53,21.16,1.50,1.50,5.05,21.55,2.13,0,0,1.50,2.11,5.19,70.29,0,5.23,650.01,3.55,102.84,"110,502.85","110,502.85",1.14,0.11,0.01,"32,480.85",0,0,0,0,0,0,0,0,41.10,"4,700,556.73",0,30.15,0,0,94.48,"32,480.85","30,686.84",0,"1,521.91",0,271.53,0.57,0,41.10,0,30.15,0
동익엠제이와이피에프브이주식회사,073402,2017/12,7,41,064101,종합 건설업,0,0,-74.85,0,-74.85,-52.37,0,-51.56,0,-44.34,-55.01,0,0,0,0,0,34.21,31.65,0,30.66,31.37,31.02,0,30.06,55.23,0,53.51,306.81,0,297.27,0.32,0,0,31.02,31.02,30.06,65.79,68.35,-0.98,0.98,0,0,69.45,0,0.14,1.41,0,0,0,2.20,0,5.76,0,74.83,74.83,297.27,74.83,100,"48,472.65","15,645",0,"83,381.42","5,000",297.27,0,"15,340.48",0,0,0,0,0,99.94,0.06,397.27,0,0,"180,675.65","180,675.65","7,832.55",0,0,0,0,0,0,0.06,0.06,0,0,0,99.94,0,0,23.67,32.21,74.79,2.97,102.01,0,41,"261,073.18",0,144.50,59.25,32.21,0.98,0.98,1.75,9.69,2.24,0,0,0.98,1.09,9.92,36.78,0,9.92,0,1.60,228.59,"140,297.11","140,297.11",0.77,0.09,0,"15,386.77",0,0,0,0,0,0,0,0,77.42,0,0,31.74,0,0,96.60,"15,386.77","14,863.32",0,476.28,0,47.17,0,0,77.42,0,31.74,0
동익엠제이와이피에프브이주식회사,073402,2018/12,7,41,064101,종합 건설업,0,0,-99.16,0,-99.16,0,,-99.21,0,-99.16,0,0,0,0,0,0,0,0,,0,1.17,-0.07,,1.17,-0.07,,1.17,-0.26,,4.63,4.66,,,-0.07,-0.07,1.17,0,0,0,0,0,0,5.28,0,87.77,"-1,895.07",0,0,0,"-2,243.58",0,0,0,70.05,70.05,0,0,0,0,269,,197.33,330.59,233.90,0,-12.90,0,0,0,0,0,100,0,333.90,0,0,"2,782,583.33","2,782,583.33","2,465,233.33",0,0,0,0,0,0,0,0,0,0,0,100,0,0,"999,999,999","999,999,999",70.05,2.34,0,0,0,"695,675,641.67",0,"25,001.07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.80,0,0,,0,0,0,0,0,-0.48,0,0,0,0,0,0,-0.80,116.95,0,-123.46,0,5.72,0,0,-0.48,0,0,0
디비엠제이주식회사,079105,2015/12,7,68,126802,부동산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-3,386,333.60","10,000",0,0,0,0,99.60,0,0.40,0,0.29,99.71,0,0,0,285.71,1.15,0.80,0,0,153.23,0,0,0,"33,900","11,900",35.10,"22,000",99.55,65,99.71,"33,900","999,999,999","999,999,999",0,0,0,0,0,-49.95,-49.95,-49.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
디비엠제이주식회사,079105,2016/12,7,68,126802,부동산업,0,0,47.28,0,47.28,0,0,0,-0.01,-7.43,0,0,0,0,0,0,0,0,0,0,-0.02,-0.05,0,-0.02,-21.26,0,-7.72,-20.47,0,-7.43,0,0,0,-0.05,-0.05,-0.02,0,0,0,0,0,0,157.02,0,0,-62.98,0,0,0,-0.03,0,0,0,-8.03,-8.03,0,0,0,0,-372,0,"-25,904.10","4,628.40",-7.43,0,"-1,023.30",0,67.62,0,32.38,0,0.18,99.82,92.57,0,0,139.17,45.07,30.07,0,0,240.26,0,0,0,"53,995.13","38,871.12",69.16,"15,124.02",99.34,28.14,90.66,"49,045.03","999,999,999","999,999,999",-0.01,-0.07,0,0,0,-34.39,-37.86,-34.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.16,0,0,0,0,0,0,0,0,-0.04,0,0,0,0,0,0,-10.16,-3.72,0,-6.45,0,0,0,0,-0.04,0,0,0
디비엠제이주식회사,079105,2017/12,7,68,126802,부동산업,0,0,5.36,0,5.36,0,0,0,0,537.66,0,0,0,0,0,0,0,0,0,0,-0.01,-0.07,0,0,-10.53,0,-0.67,-10.27,0,-0.66,0,0,0,-0.07,-0.07,0,0,0,0,0,0,0,106.84,0,0.35,-91.81,0,0,0,-0.06,0,0,0,-1.65,-1.65,0,0,0,0,-19,0,"-112,411.66","8,432.40",-1.62,0,-513.71,0,64.18,0,35.82,0,1.12,98.88,98.38,0,0,138.23,49.52,9.57,0,0,232.07,0,0,0,"8,838.04","6,466.23",69.16,"2,371.80",95.95,27.65,86.05,"7,691.42","999,999,999","999,999,999",-0.02,-0.02,0,0,0,-8.04,-9.24,-7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.60,0,0,0,0,0,0,0,0,-0.07,0,0,0,0,0,0,-17.60,-1.15,0,-16.51,0,0.06,0,0,-0.07,0,0,0
디비엠제이주식회사,079105,2018/12,7,68,126802,부동산업,0,0,4.95,0,4.95,0,,0,2.33,-4.37,0,0,0,0,0,0,0,0,,0,-0.01,-0.04,,-0.05,-4.11,,-4.47,-3.96,,-4.30,0,,,-0.08,-0.04,-0.05,0,0,0,0,0,0,254.85,0,3.72,-39.24,0,0,0,-0.03,0,0,0,-6.30,-6.30,0,0,0,0,-215,,"-88,243.85","4,703.85",-5.92,0,-197.77,0,62.57,0,37.43,0,1.02,98.98,94.08,0,0,135.69,50.79,4.25,0,0,237.89,0,0,0,"9,709.68","7,229.44",74.13,"2,480.24",96.12,26.30,97.73,"9,587.14","999,999,999","999,999,999",-0.06,-0.06,0,0,0,-16.84,-17.05,-16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.45,0,0,,0,0,0,0,0,-0.07,0,0,0,0,0,0,-20.45,-12.90,0,-8.33,0,0.79,0,0,-0.07,0,0,0
